^SPX (Standard & Poors 500 Index),3089,85.63
Mar 04 2020 @ 13:45 ET,Bid,3088.32,Ask,3089.78,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/17/2020,SPXW200717C03475000,5.21,0,12.2,13.1,0,0.1499,0.099,0.0006,52,3475.000,SPXW200717P03475000,0,0,399.5,415.2,0,0.1464,-0.9032,0.0006,0
07/17/2020,SPX200717C03500000,9.14,0.99,9.9,10.7,5,0.1486,0.0839,0.0006,4376,3500.000,SPX200717P03500000,384.7,0,427.5,433.8,0,0.1475,-0.9145,0.0005,6
07/17/2020,SPXW200717C03500000,7.16,0,10,10.9,0,0.149,0.0847,0.0006,114,3500.000,SPXW200717P03500000,0,0,422.2,438.8,0,0.1467,-0.9155,0.0005,0
07/17/2020,SPX200717C03525000,7.2,0.25,8.2,9,1,0.1484,0.0721,0.0005,904,3525.000,SPX200717P03525000,0,0,450.9,457.4,0,0.1483,-0.9248,0.0005,0
07/17/2020,SPXW200717C03525000,10.8,0,8.3,9.1,0,0.1487,0.0727,0.0005,50,3525.000,SPXW200717P03525000,0,0,445.3,462.4,0,0.1468,-0.9268,0.0005,0
07/17/2020,SPX200717C03550000,6,0.1,6.9,7.6,200,0.1486,0.0622,0.0004,660,3550.000,SPX200717P03550000,0,0,471.2,483.4,0,0.1466,-0.9371,0.0004,0
07/17/2020,SPXW200717C03550000,5.8,0.15,7,7.6,34,0.1487,0.0625,0.0004,2,3550.000,SPXW200717P03550000,540.24,0,468.8,486.1,0,0.147,-0.9365,0.0004,7
07/17/2020,SPX200717C03575000,10.4,0,5.8,6.4,0,0.1489,0.0536,0.0004,530,3575.000,SPX200717P03575000,656.77,0,495.1,507.5,0,0.1478,-0.9445,0.0004,335
07/17/2020,SPXW200717C03575000,10.65,0,5.9,6.5,0,0.1492,0.0542,0.0004,2,3575.000,SPXW200717P03575000,0,0,492.6,509.9,0,0.1472,-0.9451,0.0004,0
07/17/2020,SPX200717C03600000,1.6,0,4.9,5.5,0,0.1496,0.0465,0.0003,157,3600.000,SPX200717P03600000,681.07,0,518.1,532.1,0,0.1471,-0.953,0.0003,35
07/17/2020,SPXW200717C03600000,0,0,4.9,5.6,0,0.1497,0.0468,0.0003,0,3600.000,SPXW200717P03600000,0,0,516.5,533.8,0,0.147,-0.953,0.0003,0
07/17/2020,SPX200717C03625000,1.95,0,4.1,4.8,0,0.1504,0.0404,0.0003,24,3625.000,SPX200717P03625000,0,0,542,556.3,0,0.1468,-0.96,0.0003,0
07/17/2020,SPXW200717C03625000,0,0,4.2,4.8,0,0.1505,0.0407,0.0003,0,3625.000,SPXW200717P03625000,0,0,540.6,557.9,0,0.147,-0.9596,0.0003,0
07/17/2020,SPX200717C03650000,3.13,0,3.5,4.2,0,0.1515,0.0354,0.0003,1222,3650.000,SPX200717P03650000,730.9,0,566.7,581.1,0,0.1507,-0.9622,0.0003,10
07/17/2020,SPXW200717C03650000,0,0,3.6,4.2,0,0.1517,0.0357,0.0003,0,3650.000,SPXW200717P03650000,693.5,0,564.8,582.1,0,0.1469,-0.9656,0.0003,6
07/17/2020,SPX200717C03675000,2.68,0,3,3.7,0,0.1528,0.0311,0.0002,840,3675.000,SPX200717P03675000,499.66,0,590.6,605.1,0,0.148,-0.9698,0.0002,1
07/17/2020,SPXW200717C03675000,2.75,0.025,3.1,3.7,2,0.153,0.0314,0.0002,0,3675.000,SPXW200717P03675000,0,0,589.2,606.4,0,0.147,-0.9705,0.0002,0
07/17/2020,SPX200717C03700000,2.25,0,2.65,3.3,0,0.1545,0.0277,0.0002,211,3700.000,SPX200717P03700000,0,0,615,629.6,0,0.1483,-0.9739,0.0002,0
07/17/2020,SPXW200717C03700000,2.1,0,2.7,3.3,0,0.1545,0.0279,0.0002,8,3700.000,SPXW200717P03700000,0,0,613.6,630.8,0,0.1467,-0.975,0.0002,0
07/17/2020,SPX200717C03725000,6.2,0,2.25,2.85,0,0.1553,0.0241,0.0002,127,3725.000,SPX200717P03725000,0,0,639.5,654.2,0,0.1489,-0.9773,0.0002,0
07/17/2020,SPXW200717C03725000,0,0,2.3,2.9,0,0.1556,0.0244,0.0002,0,3725.000,SPXW200717P03725000,0,0,638.1,655.3,0,0.1464,-0.9788,0.0002,0
07/17/2020,SPX200717C03750000,1.5,0,1.95,2.5,0,0.1565,0.0212,0.0002,9,3750.000,SPX200717P03750000,380.5,0,664.4,679.1,0,0.153,-0.9779,0.0002,1
07/17/2020,SPXW200717C03750000,0,0,2,2.55,0,0.1569,0.0216,0.0002,0,3750.000,SPXW200717P03750000,0,0,662.6,679.9,0,0.1458,-0.9822,0.0001,0
07/17/2020,SPX200717C03775000,0,0,1.65,2.2,0,0.1576,0.0185,0.0002,0,3775.000,SPX200717P03775000,0,0,689,703.8,0,0.154,-0.9804,0.0001,0
07/17/2020,SPXW200717C03775000,0,0,1.7,2.25,0,0.158,0.0189,0.0002,0,3775.000,SPXW200717P03775000,854.1,0,687.3,704.5,0,0.1457,-0.9848,0.0001,10
07/17/2020,SPX200717C03800000,1.1,0,1.4,1.95,0,0.1587,0.0162,0.0001,1071,3800.000,SPX200717P03800000,0,0,713.7,728.5,0,0.1552,-0.9824,0.0001,0
07/17/2020,SPXW200717C03800000,0,0,1.45,1.95,0,0.1589,0.0164,0.0001,0,3800.000,SPXW200717P03800000,0,0,711.9,729.1,0,0.1435,-0.9879,0.0001,0
07/17/2020,SPX200717C03850000,1.05,0,1,1.5,0,0.1606,0.0124,0.0001,751,3850.000,SPX200717P03850000,0,0,763.1,777.9,0,0.1558,-0.9865,0.0001,0
07/17/2020,SPXW200717C03850000,0,0,1.05,1.55,0,0.1612,0.0127,0.0001,0,3850.000,SPXW200717P03850000,0,0,761.3,778.6,0,0.1399,-0.9919,0.0001,0
07/17/2020,SPX200717C03900000,0.78,0,0.7,1.15,0,0.1623,0.0093,0.0001,48,3900.000,SPX200717P03900000,0,0,812.3,827.2,0,0.1475,-0.992,0,0
07/17/2020,SPXW200717C03900000,0.65,0,0.7,1.2,0,0.1626,0.0095,0.0001,2,3900.000,SPXW200717P03900000,980.8,0,810.8,828,0,0,-1,0,10
07/17/2020,SPX200717C04000000,0.6,0,0.35,0.75,0,0.1671,0.0057,0.0001,2,4000.000,SPX200717P04000000,0,0,911.9,926.8,0,0.1581,-0.993,0,0
07/17/2020,SPXW200717C04000000,0.35,0,0.35,0.8,0,0.1677,0.0059,0.0001,61,4000.000,SPXW200717P04000000,1131.3,0,910,927.2,0,0,-0.9925,0,10
07/17/2020,SPX200717C04100000,0.35,0,0.1,0.6,0,0.1724,0.0036,0,2,4100.000,SPX200717P04100000,0,0,1011.1,1026.1,0,0,-0.9914,0,0
07/17/2020,SPXW200717C04100000,0,0,0.15,0.6,0,0.1735,0.0038,0,0,4100.000,SPXW200717P04100000,1238.1,0,1009.3,1026.6,0,0,-0.9959,0,21
07/17/2020,SPX200717C04200000,0.32,0,0,0.5,0,0.1795,0.0026,0,1,4200.000,SPX200717P04200000,0,0,1110.3,1125.2,0,0,-0.9923,0,0
07/17/2020,SPXW200717C04200000,0,0,0,0.5,0,0.1793,0.0026,0,0,4200.000,SPXW200717P04200000,1337.6,0,1108.8,1126,0,0,-0.9943,0,21
07/17/2020,SPX200717C04300000,0.2,0,0,0.4,0,0.1876,0.002,0,60,4300.000,SPX200717P04300000,0,0,1209.8,1224.7,0,0,-0.9938,0,0
07/17/2020,SPXW200717C04300000,0,0,0,0.4,0,0.1875,0.002,0,0,4300.000,SPXW200717P04300000,1436.9,0,1208.2,1225.5,0,0,-0.9965,0,20
07/17/2020,SPX200717C04400000,0,0,0,0.35,0,0.1968,0.0017,0,0,4400.000,SPX200717P04400000,0,0,1309.3,1324.3,0,0,-0.9949,0,0
07/17/2020,SPXW200717C04400000,0,0,0,0.35,0,0.1966,0.0017,0,0,4400.000,SPXW200717P04400000,1536.1,0,1307.8,1325,0,0,-0.9954,0,21
07/31/2020,SPXW200731C01400000,0,0,1663.5,1680.8,0,0,0.9949,0,0,1400.000,SPXW200731P01400000,4,0,1,1.4,0,0.4889,-0.0037,0,4
07/31/2020,SPXW200731C01500000,0,0,1564.4,1581.7,0,0.3842,0.9953,0,0,1500.000,SPXW200731P01500000,0.95,0,1.7,1.9,0,0.471,-0.0055,0,12
07/31/2020,SPXW200731C01600000,0,0,1465.6,1482.8,0,0.4055,0.9925,0,0,1600.000,SPXW200731P01600000,3.4,0,2.15,2.6,0,0.4475,-0.0075,0,28
07/31/2020,SPXW200731C01700000,0,0,1366.9,1384.2,0,0.4016,0.9892,0,0,1700.000,SPXW200731P01700000,7.7,0,3,3.6,0,0.4283,-0.0105,0,47
07/31/2020,SPXW200731C01800000,0,0,1268.6,1285.8,0,0.3917,0.9849,0,0,1800.000,SPXW200731P01800000,7.66,0,4.3,4.8,0,0.41,-0.0146,0,3
07/31/2020,SPXW200731C01850000,0,0,1219.6,1236.9,0,0.3867,0.982,0,0,1850.000,SPXW200731P01850000,0,0,5.1,5.6,0,0.4013,-0.0172,0.0001,0
07/31/2020,SPXW200731C01900000,0,0,1170.8,1188.1,0,0.3814,0.9787,0.0001,0,1900.000,SPXW200731P01900000,8.4,0,6,6.6,0,0.3931,-0.0203,0.0001,3
07/31/2020,SPXW200731C01950000,0,0,1122.1,1139.4,0,0.3751,0.9751,0.0001,0,1950.000,SPXW200731P01950000,9.35,0,7.1,7.7,0,0.385,-0.0238,0.0001,0
07/31/2020,SPXW200731C02000000,0,0,1073.7,1090.9,0,0.3693,0.9707,0.0001,0,2000.000,SPXW200731P02000000,11,-1.8,8.5,9.1,3,0.378,-0.0282,0.0001,351
07/31/2020,SPXW200731C02050000,0,0,1025.4,1042.7,0,0.3631,0.9657,0.0001,0,2050.000,SPXW200731P02050000,15.94,0,10,10.6,0,0.3702,-0.033,0.0001,11
07/31/2020,SPXW200731C02100000,0,0,977.5,994.7,0,0.3572,0.9598,0.0001,0,2100.000,SPXW200731P02100000,13.99,-3.66,11.8,12.5,150,0.3633,-0.0388,0.0001,375
07/31/2020,SPXW200731C02150000,0,0,930.7,947.1,0,0.3537,0.9521,0.0001,0,2150.000,SPXW200731P02150000,16.8,0,14,14.7,0,0.3567,-0.0455,0.0001,142
07/31/2020,SPXW200731C02200000,0,0,883.7,899.7,0,0.348,0.9442,0.0002,0,2200.000,SPXW200731P02200000,18.75,-5.45,16.5,17.2,4,0.35,-0.0531,0.0002,822
07/31/2020,SPXW200731C02250000,0,0,837.1,852.8,0,0.3424,0.9351,0.0002,0,2250.000,SPXW200731P02250000,22.1,-5.85,19.4,20.3,1,0.3439,-0.062,0.0002,782
07/31/2020,SPXW200731C02275000,0,0,812.5,829.6,0,0.3368,0.9315,0.0002,0,2275.000,SPXW200731P02275000,0,0,21,21.9,0,0.3406,-0.0668,0.0002,0
07/31/2020,SPXW200731C02300000,0,0,790.7,804.4,0,0.3326,0.9269,0.0002,0,2300.000,SPXW200731P02300000,32.6,0,22.7,23.7,0,0.3374,-0.0719,0.0002,70
07/31/2020,SPXW200731C02325000,0,0,766.3,781.5,0,0.3275,0.9226,0.0002,0,2325.000,SPXW200731P02325000,29.14,0,24.5,25.4,0,0.3338,-0.0772,0.0002,20
07/31/2020,SPXW200731C02350000,0,0,745,758.6,0,0.3275,0.9152,0.0002,0,2350.000,SPXW200731P02350000,32.53,0,26.5,27.6,0,0.331,-0.0832,0.0002,439
07/31/2020,SPXW200731C02375000,0,0,720.7,735.8,0,0.322,0.9104,0.0002,0,2375.000,SPXW200731P02375000,62.74,0,28.7,29.7,0,0.328,-0.0894,0.0003,75
07/31/2020,SPXW200731C02400000,0,0,700.8,712.3,0,0.322,0.9021,0.0003,0,2400.000,SPXW200731P02400000,35,-8.95,30.9,31.8,164,0.3244,-0.0957,0.0003,3052
07/31/2020,SPXW200731C02425000,0,0,681,686.7,0,0.3184,0.8955,0.0003,0,2425.000,SPXW200731P02425000,52.7,0,33.4,34.3,0,0.3215,-0.1028,0.0003,1117
07/31/2020,SPXW200731C02450000,0,0,658.7,664.3,0,0.3154,0.8882,0.0003,0,2450.000,SPXW200731P02450000,50.37,0,36,37,0,0.3185,-0.1102,0.0003,1699
07/31/2020,SPXW200731C02475000,0,0,636.6,642.1,0,0.3124,0.8804,0.0003,0,2475.000,SPXW200731P02475000,56.89,0,38.8,39.7,0,0.3154,-0.1179,0.0003,782
07/31/2020,SPXW200731C02500000,834.14,0,614.4,620,0,0.3089,0.8724,0.0003,1,2500.000,SPXW200731P02500000,60.41,0,41.7,42.6,0,0.3121,-0.1261,0.0003,337
07/31/2020,SPXW200731C02525000,0,0,592.9,598.3,0,0.3064,0.8634,0.0004,0,2525.000,SPXW200731P02525000,49.95,-11.3,44.8,45.7,8,0.309,-0.1347,0.0004,81
07/31/2020,SPXW200731C02550000,0,0,571.3,576.6,0,0.3033,0.8543,0.0004,0,2550.000,SPXW200731P02550000,54.25,-11.1,48,49,300,0.3057,-0.1437,0.0004,745
07/31/2020,SPXW200731C02575000,775,0,549.9,555.1,0,0.3001,0.8448,0.0004,118,2575.000,SPXW200731P02575000,73.79,0,51.5,52.4,0,0.3024,-0.1532,0.0004,561
07/31/2020,SPXW200731C02600000,0,0,528.5,533.6,0,0.2965,0.835,0.0004,0,2600.000,SPXW200731P02600000,59.8,0,55.1,56,0,0.299,-0.1631,0.0004,5555
07/31/2020,SPXW200731C02625000,0,0,507.5,512.5,0,0.2932,0.8244,0.0004,0,2625.000,SPXW200731P02625000,59.74,-19.31,58.9,59.9,500,0.2956,-0.1736,0.0004,84
07/31/2020,SPXW200731C02650000,0,0,486.7,491.6,0,0.2899,0.8134,0.0005,0,2650.000,SPXW200731P02650000,61.65,0,63,63.9,0,0.2922,-0.1845,0.0005,533
07/31/2020,SPXW200731C02675000,0,0,466.1,470.8,0,0.2865,0.8019,0.0005,0,2675.000,SPXW200731P02675000,90.89,0,67.2,68.2,0,0.2887,-0.196,0.0005,132
07/31/2020,SPXW200731C02690000,0,0,454.1,458.7,0,0.2848,0.7944,0.0005,0,2690.000,SPXW200731P02690000,80.15,-12.35,69.9,70.8,271,0.2866,-0.2031,0.0005,321
07/31/2020,SPXW200731C02700000,400.5,0,445.7,450.4,0,0.2831,0.7898,0.0005,1,2700.000,SPXW200731P02700000,78,-16.75,71.6,72.6,3,0.285,-0.2079,0.0005,125
07/31/2020,SPXW200731C02710000,420.9,24,437.7,442.2,1,0.2817,0.7848,0.0005,1,2710.000,SPXW200731P02710000,109.5,0,73.5,74.4,0,0.2836,-0.2129,0.0005,17
07/31/2020,SPXW200731C02720000,0,0,429.7,434.1,0,0.2803,0.7797,0.0005,0,2720.000,SPXW200731P02720000,94.9,0,75.4,76.3,0,0.2822,-0.2179,0.0005,6
07/31/2020,SPXW200731C02725000,442.8,0,425.7,430.1,0,0.2796,0.7771,0.0005,3,2725.000,SPXW200731P02725000,84.3,-16.2,76.3,77.3,4,0.2814,-0.2205,0.0005,161
07/31/2020,SPXW200731C02730000,0,0,421.7,426.1,0,0.2789,0.7745,0.0005,0,2730.000,SPXW200731P02730000,89.6,0,77.3,78.2,0,0.2807,-0.2231,0.0005,77
07/31/2020,SPXW200731C02740000,0,0,414,418.4,0,0.278,0.7689,0.0006,0,2740.000,SPXW200731P02740000,91.5,0,79.2,80.3,0,0.2793,-0.2283,0.0005,57
07/31/2020,SPXW200731C02750000,426.18,0,405.8,410.1,0,0.2761,0.7638,0.0006,1,2750.000,SPXW200731P02750000,90.31,-15.69,81.1,82.3,150,0.2777,-0.2336,0.0006,816
07/31/2020,SPXW200731C02760000,0,0,397.9,402.2,0,0.2746,0.7584,0.0006,0,2760.000,SPXW200731P02760000,96,0,83.2,84.3,0,0.2762,-0.239,0.0006,72
07/31/2020,SPXW200731C02770000,0,0,390.2,394.4,0,0.2734,0.7527,0.0006,0,2770.000,SPXW200731P02770000,153.4,0,85.3,86.4,0,0.2748,-0.2446,0.0006,44
07/31/2020,SPXW200731C02775000,277.92,0,386.1,390.3,0,0.2724,0.7501,0.0006,2,2775.000,SPXW200731P02775000,155.65,0,86.3,87.4,0,0.2739,-0.2473,0.0006,60
07/31/2020,SPXW200731C02780000,0,0,382.2,386.4,0,0.2716,0.7472,0.0006,0,2780.000,SPXW200731P02780000,151.79,0,87.4,88.4,0,0.2732,-0.2501,0.0006,328
07/31/2020,SPXW200731C02790000,0,0,374.4,378.5,0,0.2701,0.7415,0.0006,0,2790.000,SPXW200731P02790000,101.95,-15.5,89.5,90.6,271,0.2716,-0.2558,0.0006,271
07/31/2020,SPXW200731C02800000,362.3,32.65,366.8,370.8,3,0.2687,0.7356,0.0006,2,2800.000,SPXW200731P02800000,100.48,-18.62,91.7,92.7,328,0.27,-0.2616,0.0006,1090
07/31/2020,SPXW200731C02810000,0,0,359.3,363.3,0,0.2675,0.7294,0.0006,0,2810.000,SPXW200731P02810000,122.92,0,93.8,95,0,0.2684,-0.2675,0.0006,2610
07/31/2020,SPXW200731C02820000,0,0,351.5,355.4,0,0.2657,0.7236,0.0006,0,2820.000,SPXW200731P02820000,0,0,96.2,97.2,0,0.2669,-0.2735,0.0006,0
07/31/2020,SPXW200731C02825000,0,0,347.7,351.5,0,0.2649,0.7205,0.0006,0,2825.000,SPXW200731P02825000,128.39,0,97.2,98.4,0,0.266,-0.2765,0.0006,331
07/31/2020,SPXW200731C02830000,0,0,344,347.8,0,0.2643,0.7173,0.0006,0,2830.000,SPXW200731P02830000,113.2,0,98.4,99.6,0,0.2652,-0.2796,0.0006,252
07/31/2020,SPXW200731C02840000,0,0,336.1,339.9,0,0.2623,0.7113,0.0007,0,2840.000,SPXW200731P02840000,26.8,0,100.8,101.9,0,0.2636,-0.2858,0.0007,58
07/31/2020,SPXW200731C02850000,0,0,328.5,332.3,0,0.2606,0.705,0.0007,0,2850.000,SPXW200731P02850000,125.75,0,103.1,104.4,0,0.262,-0.2921,0.0007,29
07/31/2020,SPXW200731C02860000,0,0,321.2,324.9,0,0.2592,0.6984,0.0007,0,2860.000,SPXW200731P02860000,120.09,0,105.6,106.8,0,0.2604,-0.2986,0.0007,37
07/31/2020,SPXW200731C02870000,0,0,313.8,317.4,0,0.2576,0.6918,0.0007,0,2870.000,SPXW200731P02870000,33.22,0,108,109.2,0,0.2586,-0.3051,0.0007,3
07/31/2020,SPXW200731C02875000,0,0,310.1,313.7,0,0.2568,0.6885,0.0007,0,2875.000,SPXW200731P02875000,145.36,0,109.3,110.6,0,0.2579,-0.3084,0.0007,85
07/31/2020,SPXW200731C02880000,0,0,306.4,309.9,0,0.256,0.6852,0.0007,0,2880.000,SPXW200731P02880000,29.5,0,110.5,111.8,0,0.257,-0.3117,0.0007,70
07/31/2020,SPXW200731C02890000,0,0,298.9,302.4,0,0.2541,0.6784,0.0007,0,2890.000,SPXW200731P02890000,126.61,0,113.1,114.3,0,0.2552,-0.3185,0.0007,391
07/31/2020,SPXW200731C02900000,195.25,0,291.8,295.2,0,0.2527,0.6714,0.0007,75,2900.000,SPXW200731P02900000,124.5,0,115.7,117,0,0.2536,-0.3254,0.0007,702
07/31/2020,SPXW200731C02910000,0,0,284.5,287.8,0,0.2509,0.6644,0.0007,0,2910.000,SPXW200731P02910000,145.11,0,118.2,119.7,0,0.2518,-0.3324,0.0007,59
07/31/2020,SPXW200731C02920000,0,0,277.3,280.6,0,0.2492,0.6572,0.0007,0,2920.000,SPXW200731P02920000,31.44,0,121,122.4,0,0.2501,-0.3395,0.0007,8
07/31/2020,SPXW200731C02925000,493.39,0,273.8,277.1,0,0.2485,0.6535,0.0008,9,2925.000,SPXW200731P02925000,141.42,0,122.3,123.8,0,0.2492,-0.3431,0.0007,422
07/31/2020,SPXW200731C02930000,488.91,0,270,273.2,0,0.2473,0.65,0.0008,9,2930.000,SPXW200731P02930000,137.17,0,123.7,125,0,0.2482,-0.3467,0.0008,28
07/31/2020,SPXW200731C02940000,0,0,263.1,266.3,0,0.2459,0.6425,0.0008,0,2940.000,SPXW200731P02940000,122.19,0,126.5,127.8,0,0.2464,-0.3541,0.0008,208
07/31/2020,SPXW200731C02950000,160,0,255.8,258.9,0,0.2437,0.6351,0.0008,2,2950.000,SPXW200731P02950000,170.66,0,129.4,130.7,0,0.2446,-0.3616,0.0008,1678
07/31/2020,SPXW200731C02960000,0,0,248.7,251.8,0,0.2419,0.6274,0.0008,0,2960.000,SPXW200731P02960000,237.28,0,132.1,133.7,0,0.2427,-0.3692,0.0008,49
07/31/2020,SPXW200731C02970000,0,0,241.9,244.9,0,0.2402,0.6196,0.0008,0,2970.000,SPXW200731P02970000,77.92,0,135.1,136.5,0,0.2408,-0.377,0.0008,4
07/31/2020,SPXW200731C02975000,200.01,0,238.4,241.4,0,0.2393,0.6157,0.0008,10,2975.000,SPXW200731P02975000,152.36,-20.69,136.5,138,104,0.2398,-0.3809,0.0008,458
07/31/2020,SPXW200731C02980000,0,0,234.8,237.8,0,0.2382,0.6117,0.0008,0,2980.000,SPXW200731P02980000,230.91,0,138,139.5,0,0.2389,-0.3849,0.0008,38
07/31/2020,SPXW200731C02990000,0,0,228.1,231,0,0.2365,0.6036,0.0008,0,2990.000,SPXW200731P02990000,138.18,0,141.2,142.8,0,0.2372,-0.393,0.0008,27
07/31/2020,SPXW200731C03000000,128,0,221.3,224.1,0,0.2346,0.5954,0.0008,4,3000.000,SPXW200731P03000000,156.56,-25.24,144.2,145.8,68,0.2352,-0.4011,0.0008,1894
07/31/2020,SPXW200731C03010000,0,0,214.5,217.3,0,0.2327,0.5871,0.0008,0,3010.000,SPXW200731P03010000,184.6,0,147.3,149,0,0.2332,-0.4094,0.0008,27
07/31/2020,SPXW200731C03020000,0,0,207.8,210.5,0,0.2307,0.5786,0.0009,0,3020.000,SPXW200731P03020000,165.1,-24.3,150.5,152.2,2,0.2312,-0.4179,0.0009,53
07/31/2020,SPXW200731C03025000,198.8,0,204.2,207,0,0.2294,0.5743,0.0009,64,3025.000,SPXW200731P03025000,197.95,0,152.2,153.7,0,0.2302,-0.4222,0.0009,28
07/31/2020,SPXW200731C03030000,187,0,201.1,203.7,0,0.2286,0.57,0.0009,21,3030.000,SPXW200731P03030000,190.3,0,153.7,155.3,0,0.2291,-0.4265,0.0009,175
07/31/2020,SPXW200731C03040000,132.8,0,194.6,197.2,0,0.2268,0.5612,0.0009,22,3040.000,SPXW200731P03040000,46.7,0,157.2,158.9,0,0.2273,-0.4353,0.0009,6
07/31/2020,SPXW200731C03050000,152.7,0,187.8,190.4,0,0.2245,0.5523,0.0009,6,3050.000,SPXW200731P03050000,182.44,0,160.4,162,0,0.225,-0.4442,0.0009,33
07/31/2020,SPXW200731C03060000,184.31,0,181.6,184,0,0.2227,0.5432,0.0009,98,3060.000,SPXW200731P03060000,164.56,0,164,165.7,0,0.2232,-0.4533,0.0009,4
07/31/2020,SPXW200731C03070000,173.69,0,175,177.4,0,0.2204,0.5339,0.0009,2,3070.000,SPXW200731P03070000,173.88,0,167.5,169,0,0.2209,-0.4625,0.0009,10
07/31/2020,SPXW200731C03075000,138.07,0,172.1,174.2,0,0.2195,0.5292,0.0009,20,3075.000,SPXW200731P03075000,199.76,0,169.3,171,0,0.22,-0.4672,0.0009,35
07/31/2020,SPXW200731C03080000,169.56,0,169,171,0,0.2185,0.5245,0.0009,64,3080.000,SPXW200731P03080000,176.56,0,170.5,172.7,0,0.2185,-0.472,0.0009,197
07/31/2020,SPXW200731C03090000,154,0,162.6,164.7,0,0.2163,0.5149,0.0009,361,3090.000,SPXW200731P03090000,182.2,0,174.3,176.5,0,0.2163,-0.4816,0.0009,339
07/31/2020,SPXW200731C03100000,150.25,0,156.5,158.5,0,0.2143,0.5051,0.0009,1004,3100.000,SPXW200731P03100000,316.1,0,178,180.4,0,0.2145,-0.4913,0.0009,199
07/31/2020,SPXW200731C03110000,0,0,150.4,152.4,0,0.2122,0.4952,0.001,0,3110.000,SPXW200731P03110000,294.88,0,181.8,184.2,0,0.2123,-0.5012,0.001,225
07/31/2020,SPXW200731C03120000,0,0,144.3,146.3,0,0.21,0.4851,0.001,0,3120.000,SPXW200731P03120000,320.73,0,185.6,188,0,0.21,-0.5113,0.001,36
07/31/2020,SPXW200731C03125000,82.21,0,141.3,143.3,0,0.2089,0.48,0.001,3,3125.000,SPXW200731P03125000,209,-25.4,187.6,190.1,2,0.209,-0.5164,0.001,57
07/31/2020,SPXW200731C03130000,133.7,0,138.4,140.4,0,0.2079,0.4749,0.001,24,3130.000,SPXW200731P03130000,223.61,0,189.4,192,0,0.2077,-0.5216,0.001,5
07/31/2020,SPXW200731C03140000,75.07,0,132.4,134.4,0,0.2056,0.4644,0.001,2,3140.000,SPXW200731P03140000,220.21,-21.09,193.7,196.3,50,0.2058,-0.5319,0.001,30
07/31/2020,SPXW200731C03150000,118.2,0,126.8,128.8,0,0.2036,0.4539,0.001,83,3150.000,SPXW200731P03150000,225.8,0,197.9,200.6,0,0.2037,-0.5425,0.001,12
07/31/2020,SPXW200731C03160000,91.98,0,121.2,123,0,0.2014,0.4432,0.001,46,3160.000,SPXW200731P03160000,326.85,0,202,204.8,0,0.2014,-0.5533,0.001,47
07/31/2020,SPXW200731C03170000,111.5,0,115.5,117.4,0,0.1991,0.4322,0.001,41,3170.000,SPXW200731P03170000,332.85,0,206.3,209.1,0,0.1991,-0.5643,0.001,7
07/31/2020,SPXW200731C03175000,98.4,4.6,112.8,114.7,28,0.1981,0.4267,0.001,62,3175.000,SPXW200731P03175000,237.21,-19.24,208.6,211.5,50,0.1981,-0.5697,0.001,767
07/31/2020,SPXW200731C03180000,106.2,0,110.2,112.1,0,0.1971,0.4213,0.001,43,3180.000,SPXW200731P03180000,328.68,0,210.8,213.7,0,0.1969,-0.5753,0.001,2
07/31/2020,SPXW200731C03190000,55.86,0,104.8,106.6,0,0.1948,0.41,0.001,48,3190.000,SPXW200731P03190000,260.79,0,215.6,218.6,0,0.1951,-0.5863,0.001,45
07/31/2020,SPXW200731C03200000,100.7,18.75,99.6,101.5,22,0.1927,0.3987,0.001,115,3200.000,SPXW200731P03200000,259.12,0,220.3,223.4,0,0.1929,-0.5976,0.001,790
07/31/2020,SPXW200731C03210000,77.71,0,94.5,96.3,0,0.1905,0.3872,0.001,33,3210.000,SPXW200731P03210000,0,0,225,228.2,0,0.1906,-0.6092,0.001,0
07/31/2020,SPXW200731C03220000,77.2,4.1,89.5,91.4,32,0.1884,0.3757,0.001,29,3220.000,SPXW200731P03220000,128.9,0,230.1,233.4,0,0.1886,-0.6205,0.001,33
07/31/2020,SPXW200731C03225000,81.8,10.8,87.1,88.8,4,0.1872,0.3698,0.001,96,3225.000,SPXW200731P03225000,167.95,0,232.5,235.8,0,0.1874,-0.6265,0.001,2
07/31/2020,SPXW200731C03230000,72.8,3.75,84.7,86.4,32,0.1862,0.3639,0.001,74,3230.000,SPXW200731P03230000,130.8,0,234.9,238.3,0,0.1861,-0.6326,0.001,71
07/31/2020,SPXW200731C03240000,38.6,0,80.1,81.8,0,0.1842,0.3523,0.001,30,3240.000,SPXW200731P03240000,0,0,240.2,243.7,0,0.1841,-0.6442,0.001,0
07/31/2020,SPXW200731C03250000,70.33,9.23,75.4,77.2,2,0.182,0.3403,0.001,116,3250.000,SPXW200731P03250000,385,0,245.7,249.3,0,0.1823,-0.6558,0.001,326
07/31/2020,SPXW200731C03260000,0,0,71.1,72.7,0,0.1799,0.3284,0.001,0,3260.000,SPXW200731P03260000,81.38,0,251.1,255,0,0.1802,-0.6677,0.001,29
